dt_iso,hour,temp,temp_min,temp_max,pressure,humidity,wind_speed,wind_deg,rain_1h,rain_3h,clouds_all,weather_id,weather_description,weather_main
1/1/2016,1,288.14,281.15,292.15,1018,22,5,260,,,1,800,clear sky,Clear
1/1/2016,3,284.27,275.15,289.15,1018,21,1,310,,,1,800,clear sky,Clear
1/1/2016,5,283.38,274.15,287.15,1019,34,2,20,,,1,800,clear sky,Clear
1/1/2016,6,282,272.59,286.15,1019,32,1,16,,,1,800,clear sky,Clear
1/1/2016,7,280.74,270.93,285.15,1019,32,1,18,,,1,721,haze,Haze
1/1/2016,9,280.23,270.15,285.15,1019,31,1,18,,,1,721,haze,Haze
1/1/2016,10,278.97,269.82,285.15,1019,33,1,21,,,1,721,haze,Haze
1/1/2016,11,278.83,269.15,285.15,1019,31,1,21,,,1,800,clear sky,Clear
1/1/2016,13,278.14,269.15,285.15,1018,31,1,21,,,1,721,haze,Haze
1/1/2016,13,278.33,269.26,283.25,1019,33,1,17,,,1,800,clear sky,Clear
1/1/2016,14,278.08,268.15,283.71,1019,28,1,17,,,1,800,clear sky,Clear
1/1/2016,15,277.97,268.15,285.15,1020,30,2,30,,,1,800,clear sky,Clear
1/1/2016,16,280.95,272.04,285.95,1022,28,4,100,,,1,800,clear sky,Clear
1/1/2016,18,283.83,275.93,288.71,1021,23,2,0,,,1,800,clear sky,Clear
1/1/2016,19,287.48,277.59,291.48,1020,14,2,0,,,1,800,clear sky,Clear
1/1/2016,20,289.33,286.48,292.04,1020,14,1,18,,,1,800,clear sky,Clear
1/1/2016,22,289.4,280.15,292.59,1019,12,1,18,,,1,800,clear sky,Clear
1/2/2016,0,288.9,279.26,292.15,1018,15,2,0,,,1,800,clear sky,Clear
1/2/2016,2,285.87,278.71,290.15,1019,26,2,260,,,1,800,clear sky,Clear
1/2/2016,4,283.18,275.15,287.15,1019,44,1,12,,,1,800,clear sky,Clear
1/2/2016,5,282.06,274.26,286.15,1019,32,1,15,,,1,800,clear sky,Clear
1/2/2016,7,282.38,274.82,286.48,1019,22,1,15,,,1,800,clear sky,Clear
1/2/2016,8,281.22,274.26,286.15,1020,22,1,320,,,1,800,clear sky,Clear
1/2/2016,9,280.5,273.15,286.15,1019,22,1,320,,,1,800,clear sky,Clear
1/2/2016,10,279.92,273.15,284.15,1019,23,1,19,,,1,800,clear sky,Clear
1/2/2016,11,279.39,272.59,285.15,1019,23,1,19,,,1,800,clear sky,Clear
1/2/2016,12,279.03,272.15,285.15,1019,27,1,19,,,1,800,clear sky,Clear
1/2/2016,13,278.78,271.48,283.15,1019,31,1,9,,,1,800,clear sky,Clear
1/2/2016,14,278.23,270.93,284.15,1019,29,1,9,,,1,800,clear sky,Clear
1/2/2016,15,279.16,271.48,284.25,1019,29,1,9,,,1,800,clear sky,Clear
1/2/2016,17,281.17,274.15,287.85,1019,29,1,40,,,1,800,clear sky,Clear
1/2/2016,18,284.17,275.93,289.26,1019,23,1,360,,,1,800,clear sky,Clear
1/2/2016,19,288.44,282.04,291.48,1020,17,1,20,,,1,800,clear sky,Clear
1/2/2016,21,289.99,283.71,293.15,1018,17,1,130,,,1,800,clear sky,Clear
1/2/2016,23,290.24,280.93,295.37,1017,20,2,210,,,1,800,clear sky,Clear
1/3/2016,1,288.24,282.15,292.15,1017,36,2,250,,,1,800,clear sky,Clear
1/3/2016,3,284.7,278.15,287.15,1017,62,1,16,,,1,800,clear sky,Clear
1/3/2016,5,282.78,277.04,287.15,1018,66,0,12,,,1,800,clear sky,Clear
1/3/2016,5,282.39,276.48,286.15,1018,71,0,12,,,1,800,clear sky,Clear
1/3/2016,6,282.26,276.15,286.15,1018,76,0,12,,,1,721,haze,Haze
1/3/2016,7,281.98,276.48,285.37,1018,71,1,14,,,1,721,haze,Haze
1/3/2016,9,281.25,276.48,285.37,1018,76,1,14,,,1,721,haze,Haze
1/3/2016,11,279.81,274.26,284.82,1017,70,1,18,,,1,721,haze,Haze
1/3/2016,13,279.16,273.71,282.04,1016,70,1,18,,,1,721,haze,Haze
1/3/2016,15,279.02,273.71,282.59,1016,65,1,17,,,1,800,clear sky,Clear
1/3/2016,17,281.53,275.37,287.04,1016,61,1,33,,,1,721,haze,Haze
1/3/2016,18,286.91,280.15,290.93,1017,43,1,360,,,1,800,clear sky,Clear
1/3/2016,20,288.21,283.15,290.93,1017,50,1,140,,,1,800,clear sky,Clear
1/3/2016,22,288.99,285.37,290.93,1014,59,3,110,,,20,801,few clouds,Clouds
1/4/2016,0,288.56,283.15,290.37,1013,50,4,110,,,5,800,clear sky,Clear
1/4/2016,2,286.38,280.15,289.15,1012,55,4,130,,,1,800,clear sky,Clear
1/4/2016,4,284.6,278.71,287.15,1012,67,0,126,,,1,800,clear sky,Clear
1/4/2016,6,284.43,277.15,287.15,1012,67,1,40,,,90,804,overcast clouds,Clouds
1/4/2016,8,284.08,277.04,287.15,1011,67,2,90,,,90,721,haze,Haze
1/4/2016,10,284.66,277.04,287.15,1009,62,2,90,,,90,804,overcast clouds,Clouds
1/4/2016,11,284.24,277.04,287.15,1008,58,1,16,,,90,701,mist,Mist
1/4/2016,12,284.08,277.04,287.15,1007,62,1,16,0.25,,90,500,light rain,Rain
1/4/2016,12,284.08,277.04,287.15,1007,62,1,16,0.25,,90,721,haze,Haze
1/4/2016,13,284.47,277.59,287.15,1007,62,2,40,,,90,500,light rain,Rain
1/4/2016,14,284.74,277.59,287.15,1007,58,2,40,,,90,701,mist,Mist
1/4/2016,15,284.97,277.59,287.59,1008,58,1,0,,,90,804,overcast clouds,Clouds
1/4/2016,16,285.49,278.15,288.15,1009,58,1,14,,,90,500,light rain,Rain
1/4/2016,18,288.27,280.93,291.48,1009,51,1,25,,,20,801,few clouds,Clouds
1/4/2016,19,291.08,284.82,293.71,1009,42,1,18,,,1,800,clear sky,Clear
1/4/2016,21,291.62,284.15,294.82,1009,39,1,18,,,75,803,broken clouds,Clouds
1/4/2016,23,291.65,284.82,294.15,1008,34,3,0,,,20,801,few clouds,Clouds
1/5/2016,1,290.03,285.93,293.15,1009,34,2,230,,,1,800,clear sky,Clear
1/5/2016,3,287.24,281.48,290.15,1010,72,3,270,,,75,803,broken clouds,Clouds
1/5/2016,5,285.67,279.82,288.15,1011,77,0,87,,,1,800,clear sky,Clear
1/5/2016,6,285.15,280.15,288.15,1013,76,1,360,,,90,804,overcast clouds,Clouds
1/5/2016,7,285.1,279.26,288.15,1012,82,1,81,,,90,804,overcast clouds,Clouds
1/5/2016,9,285.15,279.15,287.15,1012,82,1,81,,,90,804,overcast clouds,Clouds
1/5/2016,11,285.24,278.71,287.59,1011,76,2,110,,,90,804,overcast clouds,Clouds
1/5/2016,12,285.36,279.82,287.59,1011,94,1,85,,,90,701,mist,Mist
1/5/2016,13,285.56,279.82,287.59,1011,82,2,100,,,90,701,mist,Mist
1/5/2016,14,285.63,279.82,287.15,1010,82,3,110,0.25,,90,500,light rain,Rain
1/5/2016,14,285.63,279.82,287.15,1010,82,3,110,0.25,,90,701,mist,Mist
1/5/2016,15,285.36,279.26,288.15,1011,87,3,100,0.59,,90,502,heavy intensity rain,Rain
1/5/2016,15,285.36,279.26,288.15,1011,87,3,100,0.59,,90,701,mist,Mist
1/5/2016,17,285.29,279.15,289.15,1010,93,2,140,2.56,,90,502,heavy intensity rain,Rain
1/5/2016,17,285.29,279.15,289.15,1010,93,2,140,2.56,,90,701,mist,Mist
1/5/2016,17,285.29,279.15,289.15,1010,93,2,140,2.56,,90,741,fog,Fog
1/5/2016,18,285.71,279.82,289.15,1011,93,1,129,4.38,,90,502,heavy intensity rain,Rain
1/5/2016,18,285.71,279.82,289.15,1011,93,1,129,4.38,,90,701,mist,Mist
1/5/2016,19,285.88,280.15,289.15,1009,93,4,130,3.14,,90,502,heavy intensity rain,Rain
1/5/2016,19,285.88,280.15,289.15,1009,93,4,130,3.14,,90,701,mist,Mist
1/5/2016,19,285.88,280.15,289.15,1009,93,4,130,3.14,,90,741,fog,Fog
1/5/2016,20,286.27,280.37,289.15,1008,100,1,251,3.19,,90,502,heavy intensity rain,Rain
1/5/2016,20,286.27,280.37,289.15,1008,100,1,251,3.19,,90,701,mist,Mist
1/5/2016,22,285.99,280.15,289.82,1007,100,1,251,2.22,,90,502,heavy intensity rain,Rain
1/5/2016,22,285.99,280.15,289.82,1007,100,1,251,2.22,,90,701,mist,Mist
1/5/2016,22,285.99,280.15,289.82,1007,100,1,251,2.22,,90,741,fog,Fog
1/6/2016,0,285.82,279.26,289.15,1008,87,3,280,0.51,,75,501,moderate rain,Rain
1/6/2016,2,285.42,281.15,288.15,1010,100,1,267,0.25,,90,500,light rain,Rain
1/6/2016,4,284.54,279.15,287.15,1010,71,2,0,,,75,803,broken clouds,Clouds
1/6/2016,5,283.72,277.04,287.15,1012,66,1,300,,,1,800,clear sky,Clear
1/6/2016,7,282.84,277.04,287.15,1013,66,3,280,,,1,800,clear sky,Clear
1/6/2016,7,283.37,278.15,287.15,1013,76,1,330,,,1,800,clear sky,Clear
1/6/2016,8,282.18,275.93,286.15,1013,71,4,300,,,40,802,scattered clouds,Clouds
1/6/2016,9,281.73,276.48,285.15,1013,87,2,100,,,1,800,clear sky,Clear
1/6/2016,10,281.07,277.04,285.15,1014,87,0,65,,,1,800,clear sky,Clear
1/6/2016,11,280.73,276.48,284.82,1014,93,0,65,,,1,800,clear sky,Clear
1/6/2016,12,280.72,277.04,284.15,1015,87,0,65,,,90,804,overcast clouds,Clouds
1/6/2016,13,280.83,278.15,284.15,1015,81,2,70,0.25,,40,500,light rain,Rain
1/6/2016,15,281.13,278.71,284.15,1015,87,1,20,,,90,701,mist,Mist
1/6/2016,17,282.49,278.15,285.37,1016,87,3,120,0.51,,90,501,moderate rain,Rain
1/6/2016,17,282.49,278.15,285.37,1016,87,3,120,0.51,,90,701,mist,Mist
1/6/2016,18,284.32,278.15,289.15,1015,87,3,110,1.52,,90,502,heavy intensity rain,Rain
1/6/2016,18,284.32,278.15,289.15,1015,87,3,110,1.52,,90,701,mist,Mist
1/6/2016,19,284.23,278.15,288.15,1014,93,1,133,3,,90,502,heavy intensity rain,Rain
1/6/2016,19,284.23,278.15,288.15,1014,93,1,133,3,,90,701,mist,Mist
1/6/2016,21,284.68,279.15,288.15,1013,100,1,0,5.11,,90,502,heavy intensity rain,Rain
1/6/2016,21,284.68,279.15,288.15,1013,100,1,0,5.11,,90,701,mist,Mist
1/6/2016,23,285.09,280.15,288.15,1013,82,8,250,0.86,,90,501,moderate rain,Rain
1/6/2016,23,285.09,280.15,288.15,1013,82,8,250,0.86,,90,701,mist,Mist
1/7/2016,1,283.52,279.82,286.15,1013,87,1,218,1.68,,90,501,moderate rain,Rain
1/7/2016,1,283.52,279.82,286.15,1013,87,1,218,1.68,,90,701,mist,Mist
1/7/2016,3,282.3,275.93,285.15,1013,76,0,176,0.35,,40,500,light rain,Rain
1/7/2016,5,282.03,275.93,284.15,1014,87,1,10,0.67,,90,501,moderate rain,Rain
1/7/2016,5,282.03,275.93,284.15,1014,87,1,10,0.67,,90,701,mist,Mist
1/7/2016,6,282.2,278.15,284.15,1013,81,3,100,0.89,,40,500,light rain,Rain
1/7/2016,6,282.2,278.15,284.15,1013,81,3,100,0.89,,40,701,mist,Mist
1/7/2016,7,282,275.93,284.15,1012,87,3,80,1.78,,90,502,heavy intensity rain,Rain
1/7/2016,7,282,275.93,284.15,1012,87,3,80,1.78,,90,701,mist,Mist
1/7/2016,7,282,275.93,284.15,1012,87,3,80,1.78,,90,200,thunderstorm with light rain,Thunderstorm
1/7/2016,8,281.99,275.93,286.15,1013,87,2,110,2.5,,90,501,moderate rain,Rain
1/7/2016,8,281.99,275.93,286.15,1013,87,2,110,2.5,,90,701,mist,Mist
1/7/2016,9,281.78,275.37,285.15,1011,93,0,45,3.43,,90,501,moderate rain,Rain
1/7/2016,9,281.78,275.37,285.15,1011,93,0,45,3.43,,90,701,mist,Mist
1/7/2016,10,281.74,277.15,284.15,1011,87,2,120,2.19,,75,501,moderate rain,Rain
1/7/2016,10,281.74,277.15,284.15,1011,87,2,120,2.19,,75,701,mist,Mist
1/7/2016,11,281.43,277.15,283.15,1011,100,0,59,3.68,,90,501,moderate rain,Rain
1/7/2016,11,281.43,277.15,283.15,1011,100,0,59,3.68,,90,701,mist,Mist
1/7/2016,13,281.17,274.82,284.15,1012,100,2,0,0.46,,75,501,moderate rain,Rain
1/7/2016,13,281.17,274.82,284.15,1012,100,2,0,0.46,,75,701,mist,Mist
1/7/2016,15,280.04,273.71,283.15,1013,93,1,76,1.27,,90,501,moderate rain,Rain
1/7/2016,17,281.5,276.48,284.15,1013,87,1,150,,,1,741,fog,Fog
1/7/2016,18,283.85,278.15,287.04,1014,66,1,0,1.27,,90,501,moderate rain,Rain
1/7/2016,19,284.46,278.71,287.15,1014,62,1,279,,,75,803,broken clouds,Clouds
1/7/2016,21,285.37,279.26,288.15,1013,62,1,279,0.25,,75,500,light rain,Rain
1/7/2016,23,286.52,282.15,289.82,1012,62,5,270,,,1,800,clear sky,Clear
1/8/2016,1,285.76,281.15,288.15,1012,62,5,270,,,1,800,clear sky,Clear
1/8/2016,3,284.33,279.15,287.15,1013,76,1,70,,,75,803,broken clouds,Clouds
1/8/2016,5,282.64,275.93,286.15,1014,71,1,0,,,20,801,few clouds,Clouds
1/8/2016,6,281.28,275.15,286.15,1014,62,1,320,,,1,500,light rain,Rain
1/8/2016,7,280.98,275.15,285.15,1014,80,10,350,,,90,701,mist,Mist
1/8/2016,9,280.99,275.37,285.15,1014,53,1,0,,,1,800,clear sky,Clear
1/8/2016,10,279.67,274.15,285.15,1014,86,3,360,,,90,701,mist,Mist
1/8/2016,11,278.88,274.15,284.15,1014,50,1,349,,,1,701,mist,Mist
1/8/2016,13,278.81,274.15,284.15,1014,86,12,340,,,90,701,mist,Mist
1/8/2016,15,277.56,273.15,281.48,1014,86,10,350,,,90,701,mist,Mist
1/8/2016,16,280.74,275.93,284.82,1017,66,1,50,,,1,800,clear sky,Clear
1/8/2016,18,282.82,277.04,287.04,1017,66,1,70,,,1,800,clear sky,Clear
1/8/2016,19,286.47,280.93,289.26,1018,47,1,120,,,1,721,haze,Haze
1/8/2016,21,287.63,281.48,290.37,1017,44,0,258,,,1,800,clear sky,Clear
1/8/2016,23,288.02,281.48,290.37,1017,41,5,250,,,1,800,clear sky,Clear
1/9/2016,1,286.56,283.15,289.15,1018,44,2,280,,,1,800,clear sky,Clear
1/9/2016,3,283.7,277.04,287.15,1019,50,0,154,,,1,800,clear sky,Clear
1/9/2016,5,281.8,274.82,286.15,1020,58,0,71,,,1,800,clear sky,Clear
1/9/2016,6,280.85,274.15,285.15,1021,62,0,71,,,1,800,clear sky,Clear
1/9/2016,7,280.61,275.93,284.15,1021,66,1,58,,,1,800,clear sky,Clear
1/9/2016,8,279.97,275.15,284.15,1021,76,1,58,,,1,800,clear sky,Clear
1/9/2016,10,279.31,275.15,283.15,1022,70,1,58,,,1,701,mist,Mist
1/9/2016,12,279.22,274.82,282.15,1022,70,0,73,,,1,800,clear sky,Clear
1/9/2016,14,279,275.15,282.04,1022,75,0,61,,,20,701,mist,Mist
1/9/2016,16,279.86,275.37,282.59,1023,66,0,61,,,75,701,mist,Mist
1/9/2016,18,283.47,278.71,287.04,1024,57,1,19,,,90,804,overcast clouds,Clouds
1/9/2016,20,286.47,282.15,289.26,1024,50,2,0,,,90,804,overcast clouds,Clouds
1/9/2016,22,287.19,281.48,290.37,1023,67,3,0,,,90,804,overcast clouds,Clouds
1/10/2016,0,286.65,280.37,289.15,1022,82,4,130,1.02,,90,501,moderate rain,Rain
1/10/2016,0,286.65,280.37,289.15,1022,82,4,130,1.02,,90,701,mist,Mist
1/10/2016,2,285.58,279.82,288.15,1022,82,4,190,,,90,500,light rain,Rain
1/10/2016,2,285.58,279.82,288.15,1022,82,4,190,,,90,701,mist,Mist
1/10/2016,4,284.73,279.26,287.15,1023,76,0,171,,,90,804,overcast clouds,Clouds
1/10/2016,6,284.29,278.71,287.15,1022,76,0,76,,,90,804,overcast clouds,Clouds
1/10/2016,8,284.45,280.15,287.04,1022,76,1,50,,,90,804,overcast clouds,Clouds
1/10/2016,10,284.35,278.15,287.04,1022,76,0,63,,,90,804,overcast clouds,Clouds
1/10/2016,12,283.71,278.15,285.15,1021,87,1,40,,,75,701,mist,Mist
1/10/2016,12,283.71,278.15,285.15,1021,87,1,40,,,75,300,light intensity drizzle,Drizzle
1/10/2016,12,283.71,278.15,285.15,1021,87,1,40,,,75,500,light rain,Rain
1/10/2016,14,283.72,280.15,285.15,1020,87,1,33,,,40,701,mist,Mist
1/10/2016,15,283.18,279.15,284.15,1022,81,1,33,,,75,701,mist,Mist
1/10/2016,16,283.37,279.15,285.15,1022,87,1,10,,,90,701,mist,Mist
1/10/2016,17,284.63,281.15,286.15,1023,76,1,0,,,75,803,broken clouds,Clouds
1/10/2016,18,285.98,283.15,287.15,1023,67,2,0,,,90,804,overcast clouds,Clouds
1/10/2016,19,287.11,284.15,289.15,1022,63,1,360,,,75,803,broken clouds,Clouds
1/10/2016,21,287.52,283.15,289.15,1022,62,1,120,,,1,800,clear sky,Clear
1/10/2016,23,288.38,284.15,289.15,1020,59,2,180,,,20,801,few clouds,Clouds
1/11/2016,1,287.5,284.15,289.15,1022,62,3,210,,,75,803,broken clouds,Clouds
1/11/2016,3,286.19,280.15,288.15,1022,71,2,270,,,75,803,broken clouds,Clouds
1/11/2016,5,286.1,282.45,288.15,1023,76,0,26,,,75,803,broken clouds,Clouds
1/11/2016,6,285.69,281.65,287.15,1023,82,0,26,,,75,803,broken clouds,Clouds
1/11/2016,7,285.52,284.15,287.15,1023,82,1,20,,,1,800,clear sky,Clear
1/11/2016,9,284.73,277.15,286.15,1023,82,1,20,,,1,701,mist,Mist
1/11/2016,10,284.75,283.15,286.15,1024,81,1,15,,,1,721,haze,Haze
1/11/2016,10,284.75,283.15,286.15,1024,81,1,15,,,1,701,mist,Mist
1/11/2016,12,284.04,283.15,286.15,1024,87,1,15,,,1,701,mist,Mist
1/11/2016,12,284.04,283.15,286.15,1024,87,1,15,,,1,721,haze,Haze
1/11/2016,14,282.16,276.15,285.15,1024,87,1,13,,,1,701,mist,Mist
1/11/2016,14,282.16,276.15,285.15,1024,87,1,13,,,1,721,haze,Haze
1/11/2016,16,281.61,276.15,285.35,1025,71,1,13,,,1,721,haze,Haze
1/11/2016,17,286.33,284.15,289.95,1026,66,1,17,,,1,721,haze,Haze
1/11/2016,19,288.62,286.15,291.85,1026,51,1,17,,,1,800,clear sky,Clear
1/11/2016,21,290.73,288.15,295.15,1025,39,0,51,,,1,800,clear sky,Clear
1/11/2016,23,290.13,284.15,292.15,1023,36,4,250,,,1,800,clear sky,Clear
1/12/2016,1,289.26,283.15,291.15,1023,39,3,250,,,1,800,clear sky,Clear
1/12/2016,3,286.83,282.35,289.15,1025,54,0,15,,,1,800,clear sky,Clear
1/12/2016,5,285.26,280.85,287.15,1024,62,1,13,,,1,800,clear sky,Clear
1/12/2016,6,282.99,275.15,287.15,1025,71,1,13,,,1,800,clear sky,Clear
1/12/2016,7,282.58,276.15,286.15,1025,76,1,7,,,1,800,clear sky,Clear
1/12/2016,9,282.55,279.15,285.15,1024,76,1,7,,,1,800,clear sky,Clear
1/12/2016,10,280.96,276.15,285.15,1024,57,0,14,,,1,800,clear sky,Clear
1/12/2016,11,280.35,276.15,284.85,1024,61,0,14,,,1,800,clear sky,Clear
1/12/2016,12,279.7,276.15,283.15,1023,61,0,14,,,1,800,clear sky,Clear
1/12/2016,14,279.41,275.15,282.15,1023,45,1,360,,,1,800,clear sky,Clear
1/12/2016,16,279.47,276.15,283.15,1024,49,1,12,,,1,800,clear sky,Clear
1/12/2016,17,283.77,279.15,286.15,1024,32,1,22,,,1,800,clear sky,Clear
1/12/2016,19,287.3,280.15,292.85,1024,25,1,0,,,1,800,clear sky,Clear
1/12/2016,21,291.82,288.15,295.65,1021,17,1,357,,,1,800,clear sky,Clear
1/12/2016,23,292.67,290.15,295.15,1021,39,5,250,,,1,800,clear sky,Clear
1/13/2016,1,290.52,285.15,293.15,1020,39,2,280,,,1,800,clear sky,Clear
1/13/2016,3,286.7,281.15,289.15,1021,58,3,250,,,1,800,clear sky,Clear
1/13/2016,5,284.32,280.15,287.15,1022,71,1,33,,,1,800,clear sky,Clear
1/13/2016,6,283.11,280.15,285.15,1022,76,1,33,,,1,800,clear sky,Clear
1/13/2016,8,282.54,279.25,285.15,1022,76,1,28,,,1,800,clear sky,Clear
1/13/2016,10,281.19,278.15,285.15,1021,76,1,28,,,1,800,clear sky,Clear
1/13/2016,12,279.58,276.15,282.15,1020,61,1,0,,,1,701,mist,Mist
1/13/2016,14,277.25,277.25,277.25,968,85,1,35,,,88,804,overcast clouds,Clouds
1/13/2016,16,279.61,275.15,283.15,1022,65,1,35,,,1,800,clear sky,Clear
1/13/2016,18,282.68,280.15,285.15,1023,57,0,45,,,1,800,clear sky,Clear
1/13/2016,20,287.19,284.15,290.15,1022,41,1,212,,,1,800,clear sky,Clear
1/13/2016,22,290.27,288.15,292.15,1020,55,3,280,,,1,800,clear sky,Clear
1/14/2016,0,290.34,289.15,292.15,1019,82,6,240,,,75,803,broken clouds,Clouds
1/14/2016,2,288.34,285.15,290.15,1020,87,0,182,,,90,804,overcast clouds,Clouds
1/14/2016,4,286.32,283.15,289.15,1019,87,0,182,,,75,803,broken clouds,Clouds
1/14/2016,6,284.79,279.15,288.15,1019,93,0,68,,,75,701,mist,Mist
1/14/2016,8,285.31,282.15,287.15,1019,87,1,100,,,90,701,mist,Mist
1/14/2016,10,284.3,281.15,287.15,1019,93,2,90,,,75,701,mist,Mist
1/14/2016,10,284.3,281.15,287.15,1019,93,2,90,,,75,721,haze,Haze
1/14/2016,12,283.23,280.15,286.15,1019,93,1,42,,,75,701,mist,Mist
1/14/2016,12,283.23,280.15,286.15,1019,93,1,42,,,75,721,haze,Haze
1/14/2016,14,282.69,279.15,285.15,1019,87,1,32,,,40,701,mist,Mist
1/14/2016,14,282.69,279.15,285.15,1019,87,1,32,,,40,741,fog,Fog
1/14/2016,14,282.69,279.15,285.15,1019,87,1,32,,,40,721,haze,Haze
1/14/2016,16,282.63,278.15,284.15,1020,93,2,270,,,90,701,mist,Mist
1/14/2016,16,282.63,278.15,284.15,1020,93,2,270,,,90,741,fog,Fog
1/14/2016,16,282.63,278.15,284.15,1020,93,2,270,,,90,721,haze,Haze
1/14/2016,18,284.37,280.15,287.15,1020,100,1,16,,,90,721,haze,Haze
1/14/2016,18,284.37,280.15,287.15,1020,100,1,16,,,90,701,mist,Mist
1/14/2016,20,287.91,284.15,290.15,1019,67,2,120,,,75,721,haze,Haze
1/14/2016,22,289.11,286.15,291.15,1019,59,3,250,,,1,800,clear sky,Clear
1/15/2016,0,289.82,288.15,291.15,1018,59,2,0,,,1,800,clear sky,Clear
1/15/2016,2,287.82,286.15,289.15,1019,77,4,270,,,1,800,clear sky,Clear
1/15/2016,4,286.04,283.15,287.15,1019,87,0,191,,,5,800,clear sky,Clear
1/15/2016,6,284.73,280.15,286.15,1019,82,0,72,,,75,701,mist,Mist
1/15/2016,8,284.28,281.15,286.15,1019,87,1,90,,,40,701,mist,Mist
1/15/2016,10,283.23,281.15,285.15,1018,87,1,61,,,75,701,mist,Mist
1/15/2016,12,283.74,282.15,285.15,1017,87,1,150,,,90,701,mist,Mist
1/15/2016,12,283.74,282.15,285.15,1017,87,1,150,,,90,721,haze,Haze
1/15/2016,14,283.31,281.15,285.15,1018,87,0,86,,,75,721,haze,Haze
1/15/2016,14,283.31,281.15,285.15,1018,87,0,86,,,75,701,mist,Mist
1/15/2016,16,283.57,281.15,285.15,1018,81,0,86,,,90,701,mist,Mist
1/15/2016,16,283.57,281.15,285.15,1018,81,0,86,,,90,721,haze,Haze
1/15/2016,18,285.44,283.15,287.25,1020,76,1,0,,,90,721,haze,Haze
1/15/2016,18,285.44,283.15,287.25,1020,76,1,0,,,90,701,mist,Mist
1/15/2016,20,287.21,285.15,289.15,1019,72,3,110,,,90,721,haze,Haze
1/15/2016,22,288.57,285.15,290.15,1018,59,2,280,,,1,800,clear sky,Clear
1/16/2016,0,289.5,286.15,292.15,1017,55,2,230,,,1,800,clear sky,Clear
1/16/2016,2,288.24,284.15,290.15,1018,77,1,0,,,90,721,haze,Haze
1/16/2016,4,287.24,282.15,289.15,1020,87,0,176,,,90,804,overcast clouds,Clouds
1/16/2016,5,286.16,280.15,289.15,1020,87,0,116,,,90,701,mist,Mist
1/16/2016,6,286.35,282.75,288.15,1021,87,0,116,,,90,701,mist,Mist
1/16/2016,7,285.25,279.15,288.15,1021,93,1,64,,,75,701,mist,Mist
1/16/2016,9,285.16,280.15,287.15,1021,87,1,64,,,90,701,mist,Mist
1/16/2016,11,284.56,279.15,287.15,1021,87,1,43,,,90,701,mist,Mist
1/16/2016,12,284.01,280.15,287.15,1021,93,1,43,,,40,701,mist,Mist
1/16/2016,13,283.95,280.15,287.15,1021,71,1,49,,,90,701,mist,Mist
1/16/2016,15,283.16,279.15,286.15,1022,93,1,49,,,1,721,haze,Haze
1/16/2016,16,284.24,280.15,286.15,1022,71,0,218,,,1,701,mist,Mist
1/16/2016,16,284.24,280.15,286.15,1022,71,0,218,,,1,721,haze,Haze
1/16/2016,17,285.51,282.15,288.15,1023,67,0,218,,,75,721,haze,Haze
1/16/2016,17,285.51,282.15,288.15,1023,67,0,218,,,75,701,mist,Mist
1/16/2016,18,287.77,285.15,290.15,1023,59,0,218,,,40,721,haze,Haze
1/16/2016,18,287.77,285.15,290.15,1023,59,0,218,,,40,701,mist,Mist
1/16/2016,20,288.92,286.15,291.15,1021,63,1,249,,,40,721,haze,Haze
1/16/2016,20,288.92,286.15,291.15,1021,63,1,249,,,40,701,mist,Mist
1/16/2016,22,290.66,288.15,292.15,1020,77,2,0,,,75,721,haze,Haze
1/17/2016,0,290.28,288.15,292.15,1020,72,3,260,,,75,721,haze,Haze
1/17/2016,2,288.98,287.15,290.15,1020,82,2,220,,,1,721,haze,Haze
1/17/2016,4,287.45,285.75,289.15,1021,77,0,230,,,1,721,haze,Haze
1/17/2016,5,286.42,284.15,289.15,1021,77,1,0,,,90,701,mist,Mist
1/17/2016,7,285.98,282.15,288.15,1021,82,1,44,,,40,721,haze,Haze
1/17/2016,7,285.98,282.15,288.15,1021,82,1,44,,,40,701,mist,Mist
1/17/2016,9,284.61,281.15,287.15,1021,100,1,70,,,1,701,mist,Mist
1/17/2016,9,284.61,281.15,287.15,1021,100,1,70,,,1,741,fog,Fog
1/17/2016,9,284.39,282.15,286.15,1021,87,0,60,,,1,701,mist,Mist
1/17/2016,10,283.46,279.15,286.15,1020,87,0,29,,,40,701,mist,Mist
1/17/2016,12,283.11,279.15,285.15,1020,93,0,29,,,90,701,mist,Mist
1/17/2016,12,283.11,279.15,285.15,1020,93,0,29,,,90,741,fog,Fog
1/17/2016,13,282.37,279.15,285.15,1021,87,1,24,,,90,701,mist,Mist
1/17/2016,13,282.37,279.15,285.15,1021,87,1,24,,,90,741,fog,Fog
1/17/2016,14,282.6,279.15,285.15,1022,87,1,24,,,90,701,mist,Mist
1/17/2016,14,282.6,279.15,285.15,1022,87,1,24,,,90,741,fog,Fog
1/17/2016,15,282.88,279.15,285.15,1022,87,1,24,,,1,701,mist,Mist
1/17/2016,15,282.88,279.15,285.15,1022,87,1,24,,,1,741,fog,Fog
1/17/2016,16,283.29,280.15,285.15,1023,87,2,80,,,90,701,mist,Mist
1/17/2016,16,283.29,280.15,285.15,1023,87,2,80,,,90,741,fog,Fog
1/17/2016,18,285.8,284.15,288.15,1022,87,4,110,,,75,721,haze,Haze
